priority_score,source_id,source_name,filename,page,year,region,country,metric,value,unit,scenario,quote,note,confidence,candidate_id,promote,reviewer,review_note,corrected_year,corrected_region,corrected_country,corrected_metric,corrected_value,corrected_unit,corrected_scenario,corrected_confidence
95,energyandai,Energy and AI,EnergyandAI.pdf,68,2035,global,,data_center_electricity_demand_twh,700.0,TWh,estimate,"fficient over time). Similar to trends seen in the early 2010s, the improvements in efficiency are expected to offset most of the impact of increased IT stock utilisation, leading to a plateau in energy demand at around 700 TWh, limiting the growth of the data centre share of global electricity demand to less than 2% in 2035. S P O T L I G H T The future of computing Energy efficiency has played a fundamental role in curbing energy demand grow",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_68_2035_global_data_center_electricity_demand_twh_70_ba80387d13,,,,,,,,,,,
95,energyandai,Energy and AI,EnergyandAI.pdf,49,2035,,United States,data_center_electricity_demand_twh,700.0,TWh,base,"is driven by energy savings in both software and hardware; | consumption reaches around 800 TWh by 2030. In the Headwinds Case, it reaches | around 670 TWh. By 2035, the spread of uncertainty widens further, spanning | 700 TWh to 1 720 TWh across the four cases. | • Natural gas generation to meet data centre demand increases by around 175 TWh | from today’s level to 2035 in the Base Case, mostly concentrated in the United States. | In the Lif",Extracted from table; review source page before publication. Review reason: scenario_or_range_value,medium,energyandai_49_2035_united_states_data_center_electricity_demand_cb20ebf298,,,,,,,,,,,
95,energyandai,Energy and AI,EnergyandAI.pdf,49,2035,,United States,data_center_electricity_demand_twh,700.0,TWh,base,"y Case is driven by energy savings in both software and hardware; consumption reaches around 800 TWh by 2030. In the Headwinds Case, it reaches around 670 TWh. By 2035, the spread of uncertainty widens further, spanning 700 TWh to 1 720 TWh across the four cases. • Natural gas generation to meet data centre demand increases by around 175 TWh from today’s level to 2035 in the Base Case, mostly concentrated in the United States. In the Lift-Off",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_49_2035_united_states_data_center_electricity_demand_2f71f740ad,,,,,,,,,,,
85,worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,54,2035,global,,data_center_electricity_demand_twh,220.0,TWh,estimate,"also plays a key role to meet electricity demand growth from data centres, particularly in certain markets such as the United States and the Middle East. Global natural gas-fired generation for data centres increases by 220 TWh to 2035 in the STEPS, and by 285 TWh in the CPS. However, the surge in orders for new gas turbines over the past two years has strained supply chains, increasing both wait times and delivery costs. Nuclear power is expe",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,worldenergyoutlook2025_54_2035_global_data_center_electricity_de_d94210c6d3,,,,,,,,,,,
85,worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,54,2035,global,,data_center_electricity_demand_twh,190.0,TWh,estimate,"ced deals to extend the lifetime of existing nuclear plants, and the first power purchase agreement has been signed with a demonstration small modular reactor to power a data centre. In the STEPS, nuclear power provides 190 TWh of additional electricity for data centres by 2035. 1.5.3 AI for energy The role of AI in the energy sector goes well beyond being a driver of energy demand. AI is also important to the energy sector because of its pote",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,worldenergyoutlook2025_54_2035_global_data_center_electricity_de_b2ea0d5f5e,,,,,,,,,,,
85,worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,404,2035,global,,data_center_electricity_demand_twh,25.0,TWh,estimate,"ich would otherwise rise to about 6% per year. Non-energy-intensive industries account for more than 25% of the electricity demand growth to 2035. Annual demand from data centres increases from just over 10 TWh today to 25 TWh by 2030. Much of the data centre demand is concentrated in Singapore and the Johor province of Malaysia. Figure 8.37 Electricity demand by sector and drivers of growth in Southeast Asia in the STEPS, 2015-2035 ⊳ 2 400 1",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,worldenergyoutlook2025_404_2035_global_data_center_electricity_d_28b60e605f,,,,,,,,,,,
85,worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,35,2025,global,,data_center_electricity_demand_twh,44000.0,TWh,high," Higher electricity generation growth: The 2025 STEPS projects over 44 000 TWh of | electricity generation worldwide in 2035, which is around 4% more than in the 2024 | STEPS version. The outlook for electricity demand to serve data centres in the United | States and elsewhere are higher than in t",Extracted from table; review source page before publication. Review reason: scenario_or_range_value,medium,worldenergyoutlook2025_35_2025_global_data_center_electricity_de_fa82764d3c,,,,,,,,,,,
85,worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,35,2025,global,,data_center_electricity_demand_twh,44000.0,TWh,high," Higher electricity generation growth: The 2025 STEPS projects over 44 000 TWh of electricity generation worldwide in 2035, which is around 4% more than in the 2024 STEPS version. The outlook for electricity demand to serve data centres in the United 1 States and elsewhere are higher than in the W",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,worldenergyoutlook2025_35_2025_global_data_center_electricity_de_28474b5d59,,,,,,,,,,,
85,worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,138,2035,global,,data_center_electricity_demand_twh,1000.0,TWh,estimate,"gure 3.16). Figure 3.16 Electricity demand by end-use, 2024-2050, and demand growth by end-use in the CPS to 2035 ⊳ Electricity demand 50 40 30 20 10 2024 2035 2050 IEA. CC BY 4.0. Electricity demand increases by almost 1 000 TWh each year, mostly driven by appliances, cooling and industry Notes: Other buildings include electric space and water heating excluding heat pumps, lighting, cooking, desalination and data centres. Other includes agricul",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,worldenergyoutlook2025_138_2035_global_data_center_electricity_d_76929c93b7,,,,,,,,,,,
85,worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,133,2035,global,,data_center_electricity_demand_twh,50.0,TWh,estimate,"% less efficient than those in advanced economies. In advanced economies, rising demand for AI and other 3 information technology services push electricity consumption in data centres to increase by an annual average of 50 TWh to 2035, while space cooling and appliances increase annual electricity demand in buildings by a further 45 TWh each year. Figure 3.11 Efficiency improvements of key end-uses and demand for heating services by fuel in t",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,worldenergyoutlook2025_133_2035_global_data_center_electricity_d_7161efdf98,,,,,,,,,,,
85,worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,133,2035,global,,data_center_electricity_demand_twh,45.0,TWh,estimate,"mation technology services push electricity consumption in data centres to increase by an annual average of 50 TWh to 2035, while space cooling and appliances increase annual electricity demand in buildings by a further 45 TWh each year. Figure 3.11 Efficiency improvements of key end-uses and demand for heating services by fuel in the CPS to 2035 ⊳ Average annual increase in efficiency Share of heating service demand 2.0% 80% 1.5% 60% 1.0% 40",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,worldenergyoutlook2025_133_2035_global_data_center_electricity_d_6d04a7e04a,,,,,,,,,,,
85,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,54,2025,global,,data_center_electricity_demand_twh,500.0,TWh,high,"or 7% of the global increase in demand in 2025, though uncertainty around this estimate remains high. The IEA’s forecast expects data centre demand to grow four times faster than overall electricity demand, from around 500 TWh in 2025 to around 950 TWh in 2030. However, even at this rapid pace, data centres would account for less than 3% of global electricity demand by 2030, though regional impacts will differ significantly. China led global",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_54_2025_global_data_center_electr_d849f137b5,,,,,,,,,,,
85,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,54,2025,global,,data_center_electricity_demand_twh,503.0,TWh,low,"rapid pace, data centres would account for less than 3% of global electricity demand by 2030, though regional impacts will differ significantly. China led global demand growth in 2025, for the tenth year running, adding 503 TWh (+5.0%). This accounted for 59% of the global net increase in electricity demand (+849 TWh). However, it marked a slowdown from China’s growth in 2024 (+6.7%, +631 TWh). This deceleration of China’s electricity demand w",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_54_2025_global_data_center_electr_4e71458b14,,,,,,,,,,,
