source_id,source_name,filename,page,year,region,country,metric,value,unit,scenario,quote,note,confidence
energyandai,Energy and AI,EnergyandAI.pdf,62,2030,asia_pacific,,data_center_power_demand_gw,225.0,GW,base,"e 10 kilowatt (kW) mark; in comparison, the rated power of servers with two accelerators is below 2 kW. In the Base Case, the total installed capacity of data centres more than doubles from around 100 GW today to around 225 GW in 2030. The total capacity of accelerated servers grows by almost five times, compared to an increase of 1.8 times for conventional servers.  Cooling efficiency continues to improve in the Base Case. This is driven pr",Extracted from text; review source page before publication.,low
energyandai,Energy and AI,EnergyandAI.pdf,63,2030,global,,data_center_electricity_demand_twh,945.0,TWh,base,"0. The main drivers of growth in electricity consumption from data centres are the increases in the stock and wattage of servers Global results Global electricity consumption by data centres is projected to reach around 945 TWh by 2030 in the Base Case, representing just under 3% of total global electricity consumption in 2030. This is more than double the estimated approximately 415 TWh for 2024 (Figure 2.10), which accounted for around 1.5%",Extracted from text; review source page before publication.,low
energyandai,Energy and AI,EnergyandAI.pdf,63,2024,global,,data_center_electricity_demand_twh,415.0,TWh,base,"consumption by data centres is projected to reach around 945 TWh by 2030 in the Base Case, representing just under 3% of total global electricity consumption in 2030. This is more than double the estimated approximately 415 TWh for 2024 (Figure 2.10), which accounted for around 1.5% of today’s global electricity demand. From 2024 to 2030, data centre electricity consumption grows by around 15% per year, more than four times faster than the gro",Extracted from text; review source page before publication.,low
energyandai,Energy and AI,EnergyandAI.pdf,64,2030,global,,data_center_electricity_demand_twh,240.0,TWh,estimate,"Malaysia (Johor province). China and the United States are the most significant regions for data centre electricity consumption growth, accounting for nearly 80% of global growth to 2030. Consumption increases by around 240 TWh (up 130%) in the United States, compared to the 2024 level (Figure 2.12). In China it increases by around 175 TWh (up 170%). In Europe it grows by more than 45 TWh (up 70%). Japan increases by around 15 TWh (up 80%). Co",Extracted from text; review source page before publication.,low
energyandai,Energy and AI,EnergyandAI.pdf,64,2024,global,,data_center_electricity_demand_twh,175.0,TWh,estimate,"y consumption growth, accounting for nearly 80% of global growth to 2030. Consumption increases by around 240 TWh (up 130%) in the United States, compared to the 2024 level (Figure 2.12). In China it increases by around 175 TWh (up 170%). In Europe it grows by more than 45 TWh (up 70%). Japan increases by around 15 TWh (up 80%). Comparing data centre electricity consumption normalised per capita can give a sense of the importance of this secto",Extracted from text; review source page before publication.,low
energyandai,Energy and AI,EnergyandAI.pdf,64,2024,global,,data_center_electricity_demand_twh,45.0,TWh,low,"global growth to 2030. Consumption increases by around 240 TWh (up 130%) in the United States, compared to the 2024 level (Figure 2.12). In China it increases by around 175 TWh (up 170%). In Europe it grows by more than 45 TWh (up 70%). Japan increases by around 15 TWh (up 80%). Comparing data centre electricity consumption normalised per capita can give a sense of the importance of this sector in different economies. Africa has the lowest co",Extracted from text; review source page before publication.,low
energyandai,Energy and AI,EnergyandAI.pdf,64,2024,,United States,data_center_electricity_demand_twh,15.0,TWh,low,"s by around 240 TWh (up 130%) in the United States, compared to the 2024 level (Figure 2.12). In China it increases by around 175 TWh (up 170%). In Europe it grows by more than 45 TWh (up 70%). Japan increases by around 15 TWh (up 80%). Comparing data centre electricity consumption normalised per capita can give a sense of the importance of this sector in different economies. Africa has the lowest consumption at less than 1 kWh of data centre",Extracted from text; review source page before publication.,low
energyandai,Energy and AI,EnergyandAI.pdf,66,2030,global,,data_center_electricity_demand_twh,1500.0,TWh,base,"e 2.13 Increase in electricity demand by sector in the Base Case, 2024-2030 ⊳ Industry excl. heavy industry Electric transport Appliances Space cooling Data centres Space and water heating Heavy industry Other 500 1 000 1 500 TWh IEA. CC BY 4.0. Data centres contribute more to global electricity demand growth than heavy industry or space and water heating 2.3.2 Outlook in the sensitivity cases In this section, we present the results of our longe",Extracted from text; review source page before publication.,low
energyandai,Energy and AI,EnergyandAI.pdf,67,2035,global,,data_center_electricity_demand_twh,1700.0,TWh,base,"deployed for this purpose in the Lift-Off Case (see section 2.5.4). 2 The Lift-Off Case trajectory sees global electricity demand from data centres in 2035 that is around 45% higher than in the Base Case, exceeding the 1 700 TWh mark and reaching 4.4% of global electricity demand (Figure 2.14). Figure 2.14 Global data centre electricity consumption by sensitivity case, 2020-2035 ⊳ 2 000 Exploration 1 500 1 000 500 2020 2025 2030 2035 IEA. CC BY",Extracted from text; review source page before publication.,low
energyandai,Energy and AI,EnergyandAI.pdf,68,2035,global,,data_center_electricity_demand_twh,970.0,TWh,base,"y than in the Base Case, but one that still meets the same service demand. In aggregate, the High Efficiency Case unlocks energy savings of more than 15%, with global electricity demand from data centres reaching around 970 TWh by 2035. As a result, 2.6% of global electricity demand goes to data centres. Headwinds Case In this case, service demand does not grow as fast as in other scenarios, and AI sees a slower uptake. Difficulties in monetis",Extracted from text; review source page before publication.,low
energyandai,Energy and AI,EnergyandAI.pdf,68,2035,global,,data_center_electricity_demand_twh,700.0,TWh,estimate,"fficient over time). Similar to trends seen in the early 2010s, the improvements in efficiency are expected to offset most of the impact of increased IT stock utilisation, leading to a plateau in energy demand at around 700 TWh, limiting the growth of the data centre share of global electricity demand to less than 2% in 2035. S P O T L I G H T The future of computing Energy efficiency has played a fundamental role in curbing energy demand grow",Extracted from text; review source page before publication.,low
energyandai,Energy and AI,EnergyandAI.pdf,71,2023,global,,data_center_electricity_demand_twh,280.0,TWh,historical,"CT sector electricity use, estimated at over 1 000 TWh2 in 2023, equivalent to 4% of global electricity use (Figure 2.15). Telecommunication networks, including fixed and mobile access and core networks, consumed around 280 TWh, while personal computers, mobile phones and other connected devices used around 440 TWh. Figure 2.15 Global electricity demand from data centres, data transmission networks, devices and cryptocurrency mining, 2015-2023",Extracted from text; review source page before publication.,low
